request_id,tenant_id,apartment_id,request_date,start_month,duration
24744,462,1970,2020-10-10,2021-01,12
24746,594,651,2020-04-21,2020-06,16
24754,59,2998,2020-07-10,2021-07,6
24760,83,1723,2024-03-05,2024-07,24
24769,927,498,2020-04-24,2020-09,22
24771,632,2680,2021-02-06,2021-09,12
24772,683,1178,2020-12-14,2021-06,21
24774,11,133,2023-07-07,2024-05,18
24782,882,438,2020-04-12,2020-09,15
24787,169,67,2023-10-18,2024-02,17
24795,710,11,2023-04-25,2023-11,20
24798,574,1236,2020-08-19,2021-05,8
24800,165,1330,2022-06-23,2022-10,4
24802,660,1272,2021-06-27,2022-02,20
24819,252,2226,2022-02-15,2022-06,20
24820,191,1292,2023-04-08,2023-10,8
24823,243,2350,2022-08-02,2023-08,19
24824,347,2667,2021-02-12,2021-05,20
24825,72,950,2021-05-31,2021-11,22
24835,852,799,2020-10-16,2020-12,15
24836,473,1105,2021-10-19,2022-04,6
24838,383,2500,2024-04-12,2024-09,24
24845,714,1619,2020-03-11,2020-06,9
24846,715,923,2024-04-14,2024-05,13
24848,286,2240,2023-08-23,2023-11,19
24850,700,2656,2020-08-13,2021-05,14
24857,629,1383,2020-12-24,2021-08,14
24859,323,1539,2022-07-09,2022-11,6
24862,543,480,2022-08-08,2023-01,19
24865,344,2386,2022-12-05,2023-12,17
24868,790,455,2023-05-16,2023-10,14
24872,184,1396,2021-06-11,2021-11,17
24873,435,38,2020-04-19,2020-11,20
24874,965,1100,2021-07-09,2021-12,4
24875,951,2891,2021-06-04,2021-12,8
24876,632,2045,2020-08-08,2021-03,10
24882,314,725,2024-01-20,2024-11,4
24884,715,1927,2024-02-07,2024-05,4
24885,4,2360,2021-03-15,2021-11,14
24891,105,231,2023-12-03,2024-05,15
24897,243,1378,2022-11-27,2023-11,22
24898,343,940,2021-03-21,2021-07,3
24906,38,804,2021-08-22,2021-09,13
24907,334,2049,2020-09-08,2020-10,11
24916,936,1384,2022-12-16,2023-12,18
24922,48,8,2022-11-26,2023-10,21
24941,361,1641,2022-01-14,2023-01,5
24946,927,774,2022-08-27,2022-12,21
24951,776,1156,2021-01-03,2021-07,16
24954,938,2520,2021-09-25,2022-06,5
24955,878,1152,2021-09-13,2022-08,6
24959,273,1370,2021-07-28,2022-03,21
24976,490,1649,2021-08-13,2022-03,16
24979,771,2607,2024-06-06,2024-10,10
24980,382,2397,2024-08-07,2024-09,12
24986,543,2854,2020-11-21,2021-06,8
24989,659,565,2023-02-06,2024-02,12
24998,391,2408,2023-10-14,2024-05,16
25000,410,2075,2023-04-01,2023-11,11
25001,441,452,2023-09-30,2023-10,16
25009,657,378,2022-05-31,2023-03,21
25012,526,863,2020-07-17,2021-02,6
25014,481,2944,2023-02-16,2023-11,9
25030,44,380,2020-08-08,2020-09,14
25034,98,55,2020-12-22,2021-05,20
25035,184,615,2021-02-25,2021-09,15
25043,203,2751,2020-06-26,2021-06,10
25044,501,578,2021-08-11,2022-03,5
25046,777,1261,2023-04-10,2024-01,13
25051,970,2544,2022-08-25,2023-03,15
25052,390,1244,2022-04-15,2023-02,7
25075,553,2184,2020-05-05,2021-04,10
25077,446,241,2022-08-02,2023-07,15
25084,880,228,2020-06-27,2020-07,5
25085,473,2593,2024-07-25,2024-12,24
25104,15,2019,2021-10-24,2022-02,8
25108,310,1613,2022-11-20,2023-01,5
25114,333,133,2020-06-05,2021-05,5
25116,286,2406,2021-07-28,2021-11,21
25130,405,2998,2023-09-06,2024-01,4
25132,907,1734,2020-03-25,2020-12,24
25142,656,1747,2021-04-26,2021-09,8
25149,864,2327,2021-11-27,2022-11,14
25151,773,1628,2021-03-26,2021-05,9
25154,835,2362,2022-07-22,2023-06,18
25174,548,944,2021-10-06,2022-03,14
25177,526,168,2023-12-30,2024-11,20
25182,332,2049,2021-02-08,2021-08,22
25196,958,2692,2020-06-17,2021-02,11
25197,901,1978,2023-08-16,2023-09,12
25198,175,2555,2020-08-23,2020-09,20
25223,400,2466,2022-10-14,2023-06,13
25226,20,58,2021-08-30,2021-11,14
25232,552,342,2021-06-25,2021-10,13
25240,850,2831,2023-01-16,2023-03,17
25241,865,1088,2020-11-15,2020-12,21
25242,563,987,2024-03-18,2024-09,13
25247,258,739,2021-03-01,2021-12,11
25257,146,1347,2022-08-11,2023-01,3
25271,788,1115,2023-07-20,2023-09,18
25277,951,195,2023-08-22,2024-03,24
25280,948,448,2024-06-18,2024-12,8
25283,558,2556,2024-01-28,2024-11,18
25288,587,2059,2020-09-05,2020-10,9
25289,250,1982,2020-02-24,2020-03,10
25291,1000,2011,2024-06-19,2024-09,18
25294,980,1967,2023-11-17,2024-01,19
25299,576,2198,2020-03-31,2021-01,8
25300,520,2199,2020-06-17,2020-10,8
25308,346,381,2022-02-04,2022-12,14
25318,385,2342,2021-01-20,2021-02,14
25327,105,1569,2023-09-18,2024-09,24
25346,61,801,2021-10-05,2022-05,4
25348,289,583,2020-03-24,2020-05,22
25358,76,851,2022-10-25,2023-02,15
25359,866,1162,2022-09-05,2022-11,17
25361,682,823,2021-01-23,2021-07,12
25372,799,1914,2024-04-15,2024-09,15
25377,58,237,2024-06-28,2024-08,5
25378,794,1867,2022-03-11,2022-09,13
25383,692,2635,2022-10-14,2023-07,16
25394,808,2314,2022-03-07,2022-12,16
25404,439,2987,2024-07-23,2024-10,6
25415,405,2951,2020-06-17,2021-04,9
25416,463,1293,2021-08-01,2021-12,5
25424,534,2040,2024-07-12,2024-09,12
25428,136,2058,2023-04-17,2023-12,24
25431,30,136,2022-03-11,2022-06,7
25440,73,1934,2024-07-01,2024-12,16
25443,39,2729,2024-02-02,2024-03,19
25450,188,2280,2022-02-26,2022-09,7
25459,409,1784,2021-11-21,2022-05,11
25460,545,2990,2022-01-20,2022-07,19
25477,313,1347,2021-04-20,2021-06,21
25482,20,2432,2023-01-22,2023-04,21
25500,341,1840,2022-10-03,2023-07,11
25503,188,1295,2020-02-29,2020-03,13
25516,610,2303,2023-12-24,2024-02,12
25519,461,2848,2022-06-25,2023-06,23
25531,872,1242,2021-09-13,2022-02,3
25536,331,1330,2020-07-08,2020-08,9
25544,466,1125,2020-06-19,2021-02,3
25549,819,2976,2022-02-19,2022-06,24
25557,426,1030,2024-04-27,2024-08,15
25558,932,845,2023-03-01,2024-01,24
25560,74,2384,2020-09-10,2021-06,6
25565,14,6,2020-12-23,2021-07,5
25568,412,117,2021-08-11,2022-01,13
25579,419,1513,2022-12-29,2023-02,20
25580,269,565,2024-08-11,2024-09,6
25585,170,1828,2021-09-07,2021-10,21
25594,731,2981,2022-03-24,2022-07,5
25596,896,1519,2022-09-10,2023-01,6
25606,294,2805,2022-06-22,2022-07,6
25618,124,465,2020-09-12,2021-08,13
25621,69,1282,2021-05-04,2021-10,21
25635,662,1984,2023-01-24,2023-04,13
25638,983,604,2022-03-28,2022-07,21
25652,577,983,2020-05-20,2021-02,20
25661,918,2653,2020-05-01,2020-09,23
25667,742,76,2023-08-16,2024-05,7
25674,116,1020,2023-02-07,2023-04,18
25675,740,401,2022-10-04,2023-04,7
25676,473,2944,2022-09-12,2023-06,9
25688,863,2979,2023-10-22,2024-09,6
25702,894,1703,2023-07-20,2023-12,17
25705,435,647,2021-09-07,2022-06,5
25709,712,1563,2023-11-23,2023-12,20
25712,738,327,2023-10-23,2024-06,14
25713,114,1116,2023-12-27,2024-08,16
25719,848,2768,2020-01-07,2020-10,15
25721,20,101,2024-09-17,2024-11,7
25727,339,2091,2020-04-05,2020-10,17
25734,757,2215,2020-04-09,2021-03,5
25735,577,1916,2020-08-15,2021-02,3
25736,54,1388,2021-10-20,2022-02,9
25743,195,1135,2021-11-16,2022-06,3
25744,952,896,2023-03-02,2023-04,19
25749,713,2216,2024-05-01,2024-11,18
25756,588,1416,2022-09-06,2022-10,6
25760,330,115,2023-02-10,2023-12,14
25764,491,865,2024-01-24,2024-07,8
25765,438,688,2021-10-30,2022-07,23
25768,895,2367,2020-05-03,2020-11,13
25769,311,2113,2023-09-03,2024-05,24
25773,135,1964,2023-05-19,2023-07,12
25779,421,1739,2024-03-15,2024-08,23
25792,480,207,2023-09-11,2024-08,21
25798,110,2597,2020-08-25,2021-04,13
25799,940,1401,2021-04-16,2021-07,11
25815,847,1191,2020-10-25,2021-03,5
25816,482,2778,2021-01-20,2022-01,3
25835,997,1037,2020-06-27,2020-09,6
25844,644,2474,2022-09-29,2023-04,5
25845,18,561,2022-03-03,2022-04,17
25859,192,360,2024-09-29,2024-12,4
25861,81,526,2022-03-13,2023-02,22
25872,434,1895,2024-08-03,2024-09,17
25877,86,2892,2020-10-01,2021-05,16
25889,142,977,2020-12-27,2021-07,16
25892,975,2853,2020-09-08,2020-10,3
25900,732,2575,2020-05-28,2021-05,14
25905,670,373,2023-05-11,2023-11,3
25909,454,635,2022-02-11,2022-09,12
25917,473,1423,2020-12-21,2021-09,19
25919,952,1859,2022-12-10,2023-08,20
25921,704,974,2024-07-06,2024-11,10
25930,51,417,2023-09-23,2024-08,18
25932,891,431,2022-12-08,2023-09,5
25940,166,2412,2022-06-01,2023-01,13
25957,200,1152,2023-08-08,2024-03,5
25960,222,1676,2020-11-15,2021-08,19
25969,708,788,2021-07-02,2021-10,10
25972,459,1387,2022-08-12,2022-12,4
25980,808,2563,2023-07-14,2023-09,17
26013,332,2378,2023-05-26,2024-04,19
26015,310,220,2020-01-09,2020-06,10
26016,293,2133,2021-08-19,2021-10,9
26018,33,1141,2021-06-28,2021-12,15
26026,695,14,2023-12-29,2024-01,21
26039,886,2066,2021-12-29,2022-08,4
26044,806,1145,2022-11-29,2023-09,21
26045,793,1479,2024-08-06,2024-09,15
26049,146,2964,2020-03-31,2020-08,16
26053,411,1974,2022-12-31,2023-09,6
26057,570,1101,2021-04-19,2021-08,15
26071,782,833,2023-09-14,2024-07,18
26075,445,2118,2022-09-18,2023-09,5
26079,682,1372,2021-11-14,2022-02,23
26081,467,4,2020-04-21,2020-09,14
26083,816,941,2020-11-14,2021-01,8
26091,252,1343,2022-03-09,2023-02,9
26115,94,692,2020-08-14,2021-07,3
26137,908,2621,2023-07-16,2024-05,15
26141,15,1763,2021-05-30,2021-07,15
26144,373,1474,2022-06-13,2023-06,5
26145,859,2721,2023-06-22,2024-06,9
26147,477,1224,2020-12-19,2021-06,18
26149,748,2199,2023-10-14,2023-12,20
26152,133,1490,2023-06-12,2024-02,5
26159,286,504,2020-08-19,2020-09,6
26160,818,1769,2023-09-24,2023-12,8
26164,796,1950,2020-01-05,2020-05,17
26171,127,1318,2024-05-27,2024-07,5
26178,647,995,2021-12-12,2022-03,10
26181,215,952,2024-05-26,2024-12,10
26182,459,1220,2021-02-20,2022-01,17
26184,250,968,2023-09-07,2024-07,3
26194,379,802,2020-09-24,2021-05,17
26199,311,1703,2021-02-18,2021-10,7
26200,998,2859,2023-11-01,2024-01,12
26209,850,1290,2023-01-04,2023-03,13
26219,287,53,2024-04-04,2024-10,14
26237,82,1852,2023-10-19,2024-10,9
26244,28,626,2020-02-06,2020-06,20
26251,27,2602,2021-09-12,2022-02,12
26255,792,1156,2021-11-07,2022-06,7
26270,676,417,2021-08-28,2021-10,14
26286,813,1975,2021-05-14,2021-06,19
26299,539,625,2024-03-19,2024-06,8
26308,884,2535,2023-06-08,2024-02,22
26309,674,2448,2020-03-07,2020-10,18
26314,639,838,2024-08-29,2024-11,13
26319,15,129,2020-12-09,2021-07,7
26331,462,1665,2023-07-25,2024-02,4
26340,792,595,2023-10-21,2024-03,19
26344,923,1047,2021-02-21,2021-05,7
26348,809,916,2021-02-24,2021-07,24
26359,196,800,2022-08-01,2023-03,18
26362,670,1133,2024-03-15,2024-04,22
26363,342,268,2021-01-23,2021-12,5
26365,670,1242,2024-09-21,2024-11,14
26381,150,2930,2023-02-08,2024-02,7
26382,894,1445,2023-07-24,2023-11,17
26397,384,597,2022-10-17,2023-06,14
26401,652,2362,2023-10-01,2023-12,17
26414,556,1627,2021-08-05,2022-02,22
26417,534,2559,2022-09-07,2023-01,19
26421,950,1286,2023-07-13,2023-10,8
26444,864,2418,2022-06-16,2022-12,18
26445,377,1074,2020-04-03,2020-08,18
26447,28,273,2023-07-21,2023-12,20
26454,268,2473,2020-06-28,2020-11,17
26463,807,2401,2023-09-27,2023-12,8
26470,365,1859,2020-07-30,2021-01,18
26478,537,1745,2021-03-16,2021-11,10
26489,447,404,2024-02-20,2024-05,4
26506,327,998,2020-06-21,2020-08,24
26508,411,1849,2023-04-13,2023-06,4
26513,944,630,2023-09-18,2023-10,12
26520,962,1848,2023-08-25,2023-09,3
26530,455,1688,2023-03-18,2024-02,24
26534,103,138,2022-01-08,2022-06,3
26537,302,2257,2021-11-29,2022-05,21
26538,133,2864,2020-01-15,2020-12,14
26540,307,307,2022-01-16,2022-04,11
26549,692,709,2022-10-25,2023-03,4
26556,891,463,2021-11-07,2022-07,7
26561,268,214,2020-08-05,2021-05,16
26572,522,285,2020-04-05,2020-10,17
26580,78,1150,2023-12-21,2024-10,10
26588,495,1957,2020-12-19,2021-09,12
26591,695,2268,2023-09-04,2023-10,24
26595,303,1271,2020-09-19,2021-09,9
26599,589,1847,2023-04-02,2023-08,5
26612,861,2161,2021-06-21,2022-03,7
26614,504,521,2020-01-14,2021-01,21
26617,632,431,2021-10-16,2022-03,22
26623,368,782,2021-10-14,2021-11,12
26635,349,1096,2024-02-12,2024-04,9
26645,65,1048,2020-03-24,2020-09,6
26646,277,2595,2023-08-03,2023-10,5
26647,180,1528,2020-09-22,2020-12,16
26657,58,2466,2023-08-05,2023-11,6
26665,379,2360,2022-12-25,2023-05,4
26669,964,238,2021-08-17,2022-02,24
26674,688,2990,2022-01-05,2022-08,13
26677,696,2904,2022-12-01,2023-04,6
26687,946,695,2023-11-15,2024-04,18
26691,761,2453,2023-11-20,2024-07,5
26710,649,1920,2020-11-09,2021-02,9
26722,332,2393,2022-03-11,2022-08,21
26727,485,1765,2020-11-04,2021-03,11
26729,961,2120,2022-08-14,2022-09,9
26733,181,770,2020-05-07,2020-08,7
26736,700,2322,2024-05-07,2024-09,13
26738,972,581,2023-08-16,2024-02,18
26743,26,984,2022-02-24,2022-12,6
26754,442,2421,2022-08-18,2022-09,20
26759,971,239,2024-03-01,2024-12,12
26768,796,557,2020-10-07,2021-02,18
26769,236,2895,2020-03-21,2020-06,4
26771,352,1585,2024-02-26,2024-06,19
26783,432,2841,2024-03-13,2024-10,10
26788,78,2274,2023-10-10,2024-02,11
26793,256,1377,2022-12-12,2023-05,13
26794,588,2099,2021-10-16,2022-07,21
26797,719,2411,2023-05-28,2024-04,21
26801,958,2826,2021-02-16,2021-09,10
26803,868,947,2022-07-30,2022-08,15
26805,187,2021,2023-08-06,2023-10,14
26816,618,46,2023-02-26,2023-11,24
26823,44,452,2024-06-23,2024-10,19
26825,959,502,2023-07-01,2024-02,24
26829,230,261,2023-11-29,2024-03,8
26833,527,655,2021-04-16,2021-10,22
26835,611,2123,2023-09-08,2024-07,9
26842,586,425,2021-03-02,2021-12,24
26844,332,2762,2023-02-27,2024-02,19
26847,482,2127,2022-09-10,2023-05,16
26858,121,968,2020-06-27,2020-11,9
26862,906,2884,2022-03-15,2022-09,10
26863,609,713,2022-03-30,2022-07,13
26869,464,2208,2020-11-08,2021-05,19
26908,492,1770,2020-02-20,2020-05,9
26911,67,2062,2023-05-10,2024-03,19
26916,438,1653,2023-07-12,2023-08,13
26929,293,1074,2023-06-24,2023-10,8
26936,912,603,2022-05-06,2023-03,8
26939,367,2157,2023-05-29,2023-09,12
26942,689,1413,2020-12-21,2021-08,14
26944,564,2027,2023-09-19,2024-05,17
26945,118,1269,2023-09-01,2024-03,15
26953,870,349,2020-05-14,2020-07,21
26954,222,239,2023-05-25,2023-08,4
26961,952,2554,2020-05-24,2020-07,6
26966,524,1403,2020-02-15,2020-07,13
26970,919,686,2022-11-22,2023-04,6
26978,437,282,2023-08-28,2023-09,10
26994,999,2005,2021-04-10,2022-02,17
26995,79,2650,2021-10-10,2022-01,18
27000,609,735,2021-05-09,2021-10,5
27003,890,191,2020-03-09,2021-02,10
27009,307,411,2021-04-30,2021-11,11
27023,635,1703,2022-06-22,2022-12,15
27028,942,2707,2022-08-14,2022-11,3
27048,220,2670,2021-02-18,2021-07,24
27054,865,428,2020-11-26,2021-07,19
27065,898,1226,2020-04-14,2021-03,11
27069,90,594,2023-09-03,2023-10,13
27074,946,2738,2021-06-23,2021-10,10
27076,579,2551,2020-09-12,2021-09,4
27079,861,2241,2021-05-14,2022-04,22
27083,480,1287,2023-07-19,2023-09,10
27084,73,2389,2020-06-09,2021-02,5
27095,203,1162,2023-11-08,2024-06,21
27101,382,1838,2023-04-03,2023-10,5
27107,233,2511,2021-10-30,2021-12,18
27109,745,568,2020-12-23,2021-04,4
27112,724,959,2022-03-14,2023-03,14
27113,565,432,2023-09-28,2024-06,20
27121,860,1441,2020-05-02,2020-08,5
27123,32,820,2023-07-31,2023-12,9
27124,630,923,2022-10-22,2023-07,16
27125,296,2390,2021-10-12,2022-02,22
27126,453,2116,2023-11-24,2024-05,7
27131,930,1312,2023-11-13,2024-08,6
27132,272,1593,2023-06-10,2024-02,13
27137,644,527,2022-08-07,2023-08,3
27142,69,2003,2022-10-04,2023-04,20
27143,727,68,2021-07-09,2022-05,24
27144,365,99,2021-08-24,2022-03,17
27145,813,2083,2020-08-13,2020-10,24
27146,170,2928,2022-11-27,2023-09,19
27148,333,492,2020-04-13,2020-05,8
27162,133,2743,2023-05-21,2023-06,21
27165,97,249,2020-06-27,2021-04,12
27171,467,1754,2021-10-01,2022-05,13
27175,402,246,2023-12-30,2024-10,10
27177,564,2129,2024-01-22,2024-10,6
27179,77,570,2022-08-25,2022-10,3
27186,857,1811,2024-01-22,2024-07,6
27195,801,634,2024-08-12,2024-11,4
27206,385,2048,2022-05-21,2023-04,12
27209,582,1950,2021-01-07,2021-03,13
27212,286,855,2022-12-12,2023-05,22
27216,724,187,2023-01-01,2023-10,14
27220,776,2406,2020-03-05,2020-04,14
27226,571,2292,2022-07-20,2022-08,15
27234,419,417,2023-06-04,2023-12,22
27237,364,1221,2022-03-21,2023-03,16
27244,945,304,2023-10-12,2024-02,8
27248,89,1953,2023-07-26,2024-07,24
27253,449,2821,2022-11-21,2023-11,11
27259,901,489,2021-06-02,2022-06,7
27262,883,296,2021-04-01,2021-05,5
27268,419,23,2023-11-04,2024-01,7
27272,18,2576,2023-12-05,2024-12,9
27275,540,1521,2020-09-02,2021-01,16
27306,879,748,2023-03-08,2024-01,6
27325,441,2325,2022-05-30,2023-01,15
27331,221,2131,2022-08-31,2023-01,13
27334,287,2110,2020-09-21,2020-12,20
27336,73,2030,2022-02-05,2022-06,7
27340,965,1539,2022-11-27,2023-08,6
27362,246,2396,2023-07-04,2024-02,16
27372,288,880,2021-05-18,2022-03,9
27381,513,1262,2024-02-11,2024-07,3
27382,569,306,2020-03-10,2020-10,3
27398,284,1322,2020-01-17,2020-05,17
27400,436,1578,2023-04-06,2024-02,11
27401,333,1478,2023-01-12,2023-09,20
27417,219,1644,2022-05-16,2022-11,6
27428,776,1159,2024-09-11,2024-11,23
27436,370,228,2021-07-30,2021-08,16
27437,101,2631,2022-06-01,2023-05,13
27450,365,200,2020-02-05,2020-05,16
27460,490,2925,2020-08-18,2020-09,16
27466,83,866,2020-11-19,2020-12,14
27472,713,3,2023-10-03,2024-07,8
27480,482,136,2023-11-14,2024-07,13
27482,721,2583,2024-01-05,2024-02,21
27485,317,2028,2022-12-09,2023-08,15
27496,399,2062,2020-06-06,2021-06,21
27497,992,2297,2024-04-03,2024-09,18
27498,151,522,2024-02-12,2024-07,14
27505,437,1258,2022-04-02,2022-06,22
27521,781,1181,2024-04-09,2024-09,9
27522,716,1300,2023-11-07,2024-08,7
27529,790,1683,2022-03-09,2022-07,20
27530,99,542,2023-10-03,2023-11,15
27533,348,2087,2023-02-17,2023-04,22
27537,691,668,2020-07-07,2020-12,24
27543,78,2081,2022-01-28,2022-06,21
27546,755,1507,2022-01-01,2022-05,10
27549,78,2691,2020-10-16,2021-05,19
27551,973,2589,2022-03-13,2023-01,22
27559,111,1656,2020-06-04,2020-10,11
27567,383,2267,2024-04-24,2024-09,9
27582,131,1760,2021-08-01,2021-09,6
27584,415,823,2023-07-06,2023-10,19
27586,578,2660,2024-01-04,2024-06,13
27587,498,2048,2020-02-19,2020-11,24
27594,220,695,2020-07-28,2020-11,16
27610,328,2682,2021-01-24,2021-05,20
27618,312,693,2022-06-09,2022-09,13
27619,464,220,2023-06-19,2024-06,13
27626,762,1768,2020-07-07,2021-04,13
27627,590,171,2021-04-22,2021-08,16
27632,17,2336,2020-09-01,2021-07,14
27651,419,1805,2023-08-31,2024-08,23
27652,708,1710,2020-02-16,2020-06,19
27657,505,610,2024-07-12,2024-11,12
27668,985,70,2020-05-03,2020-06,17
27671,872,2290,2023-01-21,2023-09,14
27675,605,2727,2023-07-14,2024-01,10
27680,548,2301,2021-04-15,2022-03,19
27700,391,236,2020-12-20,2021-06,14
27705,786,2414,2023-08-17,2024-06,8
27711,894,1716,2021-08-14,2022-02,12
27717,316,1179,2023-03-25,2023-06,20
27720,880,1049,2022-06-06,2023-04,22
27731,446,486,2023-07-28,2024-05,11
27742,327,1491,2023-03-25,2023-06,21
27743,198,2524,2023-12-19,2024-06,14
27744,260,855,2022-11-18,2023-08,7
27752,364,2961,2021-10-02,2022-07,6
27761,97,92,2022-10-29,2023-07,22
27762,611,980,2021-11-19,2022-01,4
27765,189,573,2022-06-08,2022-10,8
27774,347,1379,2021-11-09,2022-11,19
27776,430,2113,2021-11-23,2022-10,4
27778,879,1246,2020-04-27,2020-12,21
27790,802,2266,2020-10-31,2021-07,3
27793,567,534,2020-02-29,2021-01,19
27794,361,1254,2022-01-30,2023-01,9
27804,272,2099,2022-08-23,2022-10,24
27811,353,1212,2023-08-25,2024-04,10
27813,659,1183,2023-02-10,2024-01,17
27815,412,1564,2023-08-14,2024-01,13
27825,998,476,2024-05-03,2024-09,5
27827,701,591,2023-11-18,2024-10,6
27828,268,2349,2022-11-29,2022-12,19
27829,730,2826,2023-09-04,2024-03,14
27833,924,2592,2021-09-21,2022-05,13
27837,343,2515,2021-11-01,2022-03,22
27842,481,48,2022-07-30,2022-10,18
27843,605,249,2024-02-16,2024-12,15
27844,420,134,2023-03-12,2023-07,9
27847,420,2738,2023-09-08,2024-09,3
27848,236,2734,2024-01-29,2024-05,19
27849,169,1364,2020-05-21,2021-01,10
27850,567,558,2023-12-12,2024-01,18
27870,438,2576,2023-01-05,2024-01,8
27875,417,1047,2021-08-27,2022-08,5
27876,493,2786,2022-01-26,2022-03,8
27879,362,87,2023-04-10,2023-09,20
27887,31,1595,2021-09-11,2021-11,20
27890,674,2547,2022-04-08,2022-09,24
27895,647,2341,2023-03-04,2023-06,18
27909,174,2056,2021-04-16,2021-07,13
27910,913,1283,2021-03-27,2021-05,7
27913,572,1912,2024-04-29,2024-10,4
27915,795,400,2021-04-26,2021-09,21
27922,332,165,2020-08-27,2021-03,5
27925,62,2174,2023-09-30,2023-12,19
27926,70,1638,2021-04-12,2022-01,21
27931,247,40,2022-02-26,2022-11,9
27937,846,2307,2020-03-22,2020-07,21
27939,838,2275,2020-03-05,2021-02,19
27941,74,2786,2021-12-16,2022-12,13
27944,703,1678,2021-06-18,2022-04,8
27950,699,1234,2023-11-22,2024-08,3
27952,706,1327,2022-12-15,2023-07,15
27954,726,742,2020-11-03,2021-11,10
27958,462,491,2020-04-03,2021-04,7
27972,636,2273,2023-10-06,2024-09,7
27974,241,2679,2020-03-15,2020-06,5
27976,345,281,2024-03-19,2024-11,21
27979,629,2683,2020-06-22,2021-02,11
27989,692,599,2022-11-17,2023-07,9
27993,895,612,2023-08-18,2023-12,8
28003,333,997,2021-02-23,2021-03,22
28009,806,2267,2022-03-27,2022-07,16
28012,460,1925,2020-01-12,2020-09,13
28015,814,429,2022-11-27,2023-03,19
28021,816,1688,2021-05-09,2021-12,15
28023,76,384,2022-07-23,2023-02,17
28024,369,413,2023-05-09,2023-12,20
28028,281,127,2021-09-12,2022-07,10
28033,900,2038,2021-09-02,2022-07,3
28036,400,15,2020-05-31,2021-05,12
28043,636,1582,2022-07-02,2022-09,5
28044,769,1291,2020-12-25,2021-01,17
28048,827,2221,2020-03-12,2020-11,7
28054,213,1708,2020-05-24,2021-05,12
28055,877,866,2023-12-13,2024-07,4
28058,356,2906,2021-12-02,2022-10,24
28059,75,423,2021-11-24,2022-11,22
28063,831,1992,2021-06-21,2021-07,9
28064,116,535,2023-07-30,2024-01,17
28074,160,32,2021-09-20,2022-04,20
28078,396,365,2023-06-30,2023-07,16
28082,845,830,2022-12-24,2023-11,23
28086,792,784,2020-01-27,2020-10,7
28100,964,2492,2020-06-27,2020-09,6
28101,630,235,2021-08-26,2022-04,5
28103,584,1199,2024-01-03,2024-02,16
28104,996,1121,2020-06-01,2020-07,19
28113,609,2673,2022-06-10,2022-12,4
28117,259,1557,2023-04-18,2023-10,5
28119,292,1359,2024-03-11,2024-04,18
28125,403,1766,2020-07-24,2020-11,10
28129,882,2557,2020-03-02,2021-03,5
28140,650,895,2021-07-04,2021-09,18
28149,472,1434,2023-08-04,2024-07,10
28157,765,2664,2021-05-22,2022-01,22
28164,7,1441,2022-09-25,2023-02,8
28172,767,1655,2021-07-25,2022-06,16
28175,132,2872,2023-10-04,2024-02,4
28181,217,287,2022-03-01,2022-10,12
28185,478,1215,2020-06-05,2020-07,5
28194,668,1294,2024-03-06,2024-11,11
28196,419,2682,2021-07-01,2021-09,8
28202,860,2479,2022-11-25,2023-04,23
28205,598,1343,2022-12-18,2023-04,19
28206,566,1698,2023-08-12,2024-04,11
28210,59,785,2021-11-10,2022-03,5
28217,500,859,2022-08-11,2022-11,9
28230,208,1146,2022-01-10,2022-05,3
